,hotel_id,hotel_name,first recommendation,distance 1,second recommendation,distance 2,thrid recommendation,distance 3
972,224096,Courtyard by Marriott Jersey City Newport,The Westin Jersey City Newport,0.6747959149684135,Holiday Inn Express & Suites Jersey City North - Hoboken,0.680901176578868,Candlewood Suites Jersey City,0.6878467110295532
973,224224,"The Ritz-Carlton New York, Central Park",Four Seasons Hotel New York,0.7336526676288184,The St. Regis New York,0.7412370691894492,"Mandarin Oriental, New York",0.792330347339534
974,607712,"Club Quarters Hotel, opposite Rockefeller Center",The Jewel facing Rockefeller Center,0.8627397608702443,"Club Quarters Hotel, Times Square -Midtown",0.8785293239190988,3 West Club,0.8894346715423826
975,1217376,36 Hudson Hotel,Hudson New York,0.900117938477172,Hudson River Hotel,0.9060087460014451,The Quincy Guesthouse,0.9422649730810374
976,1397856,Radio City Apartments,Metro Apartments,0.9299859957985995,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",0.9370433619285164,Broadway Suite,0.9430558104321357
977,1940832,The Viridian,YOTEL New York,1.0,Times Square Beds,1.0,Rostel,1.0
978,12257376,The Pina - A Private Residence Hotel,United Nations Apartment Hotel,0.42264973081037416,5th Avenue Suites - New York,0.42264973081037416,Sugar Hill Suites,0.5
979,12816864,Giorgio Hotel,Townhouse on Greene Guest House,0.8613249509436927,Ramada by Wyndham Long Island City,0.8646403717789155,Hotel Vetiver,0.8819590277941601
980,262330,Millennium Hilton New York Downtown,Millennium Hilton New York One UN Plaza,0.8254501205612811,Parker New York,0.916852053212434,New York Marriott Downtown,0.9212480256632547
981,268218,Oakwood at Longacre House,1600 Broadway on the Square,0.5,Residence Inn by Marriott Weehawken Port Imperial,0.6666666666666667,Springhill Suites by Marriott New York Manhattan/Times Square 36th St.,0.7914855859429253
982,624442,U Hotel Fifth Avenue,The Hotel @ Fifth Avenue,0.9252110622216909,Citadines Connect Fifth Avenue New York,0.9478047784348886,Serene Homes E25,0.9478713964857313
983,1785018,The James New York - SoHo,Soho Grand Hotel,0.8110636559450146,NoMo SoHo Hotel,0.8167540449963362,SIXTY SoHo,0.8350153324749836
984,1870778,Westside Pearl,Novotel New York Times Square,1.0,YOTEL New York,1.0,The Assemblage John Street,1.0
985,3168954,SoHo Garden Hotel,The Hotel 91,0.8752022320772597,Royal Park Hotel,0.8816918684248034,Canal Loft Hotel,0.8931778959230043
986,8615610,"The Beekman, A Thompson Hotel",The Roxy Hotel Tribeca,0.8805569406851608,The Langham New York Fifth Avenue,0.8850421467249671,Lotte New York Palace,0.888820324807668
987,11724858,La Maison d'Art,The Harlem Flophouse,0.920444271582427,HGU New York,0.9460836133982808,Carlton Arms Hotel,0.948835548990335
988,93398,SIXTY SoHo,Soho Grand Hotel,0.7830323957233555,11 Howard,0.8287809563393952,The James New York - SoHo,0.8350153324749836
989,93526,"The Lexington Hotel, Autograph Collection",The Maxwell New York City,0.85772815668473,New York Marriott East Side,0.8834983497320394,Renaissance New York Hotel 57,0.8867310566757536
990,224214,The Bryant Park Hotel,Casablanca Hotel by Library Hotel Collection,0.8141449421436933,Archer Hotel New York,0.8171404349983774,Library Hotel by Library Hotel Collection,0.8375702802567454
991,293462,102 Brownstone,Oakwood Cosmopolitan,0.6464466094067263,Empire 120,0.75,Jumel Terrace Bed and Breakfast,0.8174258141649446
992,566614,Greenpoint YMCA,Neptune Hotel,0.8048199854102933,NY Moore Hostel,0.8048199854102934,International Student Residence,0.8524577772873365
993,665814,The Soho Loft,Senton Hotel,0.591751709536137,The Grant Hotel,0.75,ComfortStayNYC,0.75
994,1383510,Worldwide Plaza,Times Square Towers,0.6464466094067263,Hello Broadway,0.6666666666666667,Chelsea Cabins,0.8585786437626906
995,1990870,Elk Hotel,Riff Chelsea,0.7327387580875756,Manhattan Broadway Hotel,0.875,Midtown West Hotel,0.8984653834866381
996,93383,"6 Columbus, Central Park a Sixty Hotel",The Empire Hotel,0.879015259865815,Park Lane Hotel,0.9104545478933855,Hudson New York,0.9267538978822022
997,208455,The Roxy Hotel Tribeca,Hotel 50 Bowery NYC,0.8357299354383241,Soho Grand Hotel,0.8524744659408399,"The Beekman, A Thompson Hotel",0.8805569406851608
998,2160455,Menno House,Central Park Inn,0.7891814893221081,Thomas Family B&B,0.8,Macy's Apartments,0.8585786437626906
999,12440391,Rainbow Guesthouse,The Melrose Hotel,0.7113248654051871,short term stay nyc,0.7113248654051871,The Court - A St Giles Hotel,0.8787321874818335
1000,12813895,Beachside Apartment Brooklyn,Canal Loft Hotel,0.9417777490260418,Best Western Bowery Hanbee Hotel,0.942926985446465,The Hotel 91,0.9562730530553374
1001,15070151,"Staypineapple, An Artful Hotel, Midtown New York",Oakwood at Longacre House,0.8888888888888888,5th Avenue Suites - New York,0.9358499700900416,1600 Broadway on the Square,0.9444444444444444
1002,93359,Econo Lodge Times Square,Econolodge,0.9045572855536334,Mayfair Hotel,0.9379778468607851,Comfort Inn Times Square West,0.9415102348134399
1003,223023,Hudson New York,Westgate New York City,0.8384545551770366,Row NYC Hotel,0.8445106072282992,Paramount Hotel New York,0.8537938967563772
1004,267183,World Hotel,Bowery Grand Hotel,0.790450945659597,Morningside Inn,0.8394542662835438,Manhattan Bowery Lodge,0.8511927223889202
1005,1893423,Metro Apartments,Residences at 51st Street and 7th Avenue,0.7763932022500211,Midtown East Residence by Globe Quarters,0.7958758547680684,Bella Guest House,0.8232233047033631
1006,8873263,Innside by Melia New York NoMad,Cambria Hotel New York - Chelsea,0.9193128469540122,Hyatt House New York/Chelsea,0.9262195934743053,Doubletree Hotel Chelsea - New York City,0.9302304617935703
1007,9794351,The Western Corner Hostel,Hotel Boutique At Grand Central,0.943834404369827,Night Times Square,0.9543088337615047,Hotel Newton,0.9570463220412442
1008,10880431,Mycity Duplex,Boro Hotel,0.9260778729045427,Sohotel,0.9368805596902197,The Paper Factory Hotel,0.9409718663899045
1009,93555,Sheraton New York Times Square Hotel,Crowne Plaza Times Square Manhattan,0.8721906191384277,The Westin New York at Times Square,0.8793852337714836,New York Marriott Marquis,0.8964786630128091
1010,99443,Astor on the Park,Marrakech Hotel on Broadway,0.889143549916735,Days Inn by Wyndham Hotel New York City-Broadway,0.9137058416889743,Broadway Tower,0.9217938112994225
1011,266995,International Student Center,Baisley House Bed and Breakfast,0.8639172365120457,West Side YMCA,0.8721376762217976,Chelsea International Hostel,0.8725745247428988
1012,564851,Courtyard New York Manhattan/Upper East Side,The Marmara Manhattan,0.9185743468782634,Hotel Wales,0.9218866534115057,The Franklin,0.9286532310067013
1013,1025779,Candlewood Suites New York City Times Square,Holiday Inn Express New York City Times Square,0.9161238983385082,Staybridge Suites Times Square - New York City,0.9202254316030608,The New Yorker a Wyndham Hotel,0.9361530897437127
1014,99288,Arthouse Hotel New York City,YOTEL New York,0.8177244889092641,The Lucerne Hotel,0.8471957594552098,Hotel Belleclaire,0.8570843735451077
1015,1146072,Oakwood at 6th Avenue,YourStay MidTown Apartments,0.7763932022500211,Best Western Plus Hospitality House,0.9248353971997171,Fairfield Inn & Suites New York Manhattan/Downtown East,0.9402385695332803
1016,2622936,Wyndham Garden Chinatown,Big Apple Hostel,0.9360470520608921,Orchard Street Hotel,0.9446151224378289,CitizenM New York Bowery,0.9457341242024638
1017,12224088,Chelsea Art Suites,Oakwood 24 East 38th Street,0.8599719915971991,New York Apartments,0.8787321874818335,Green Holidays Apartments,0.9009852457023325
1018,80112,San Carlos Hotel,The Kimberly Hotel,0.9135513935736501,The Benjamin,0.9374978636600014,Oakwood Ocean At 1 West Street,0.9401315659910751
1019,249712,The Westin New York at Times Square,New York Marriott Marquis,0.8586497917601306,Crowne Plaza Times Square Manhattan,0.8688802285098766,InterContinental New York Times Square,0.8718386497425415
1020,548336,Oasis Motel,Lexington Inn,0.42264973081037416,Hotel Lynx,0.6666666666666665,Galaxy Motel,0.7418011102528388
1021,2218992,The Bowery House,Broadway Hotel and Hostel,0.8194978439499767,Royal Park Hotel,0.8234831747144375,Canal Loft Hotel,0.8279264861078899
1022,2290672,Jazz on the Park,Broadway Hotel and Hostel,0.7986710515022117,Hostelling International - New York,0.8026849485939099,Jazz on Columbus Circle,0.8388354071949239
1023,2441200,Holiday Inn Express Building 107 On Fort Hamilton (An IHG Army Hotel),A accomodation B&B,0.5,"A Hospitality Company, Inc.",0.6464466094067263,Comfort Inn Brooklyn,0.7113248654051871
1024,6201200,The Lex NYC,Edge Hotel,0.9105219245515181,NobleDEN Hotel,0.9219747768490287,The Marcel at Gramercy,0.9296791766967187
1025,15288816,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square 36th St.,Springhill Suites by Marriott New York Manhattan/Times Square 36th St.,0.8748913515657551,Fairfield Inn & Suites New York Manhattan/Chelsea,0.9393521565136878,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,0.9413761637504762
1026,207996,Soul Food Mont Morris,Bluebird Suites in Midtown West,0.8729998729998095,255West Guesthouse,0.8814763027685559,Easyliving-harlem,0.886407633150587
1027,1507452,Ambassador Suites,Times Square Beds,1.0,Novotel New York Times Square,1.0,The Assemblage John Street,1.0
1028,284904,Senton Hotel,La Semana Hotel,0.42264973081037416,The Grant Hotel,0.591751709536137,The Soho Loft,0.591751709536137
1029,596200,Hudson River Hotel,36 Hudson Hotel,0.9060087460014451,Bluebird Suites in Midtown West,0.9216739550012043,Hotel Pennsylvania,0.9272128822203052
1030,1082216,Harlem 144 Guest House,Empire 120,0.75,Stay the Night Bed & Breakfast,0.8232233047033631,Upper Yorkville Suites,0.8232233047033631
1031,1218792,Hilton Garden Inn New York/West 35th Street,Hilton Garden Inn Times Square,0.7852097692376806,YOTEL New York,0.8569849642803189,Crowne Plaza Times Square Manhattan,0.8587392378087992
1032,1653608,All of Our People,Hyatt Place Long Island City / New York City,0.9449518117436819,Aloft Long Island City - Manhattan View,0.9487010823957422,LIC Hotel,0.9545454545454546
1033,6002536,Home2 Suites by Hilton New York Long Island City/ Manhattan View,Hilton Garden Inn Long Island City Queensboro Bridge,0.7181493948023352,Hyatt Place Long Island City / New York City,0.780552402252273,Best Western Plus Plaza Hotel,0.8089591762293452
1034,8732904,Edge Hotel,The Lex NYC,0.9105219245515181,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,0.9220695831165912,Hampton Inn Manhattan Grand Central,0.9467466524600721
1035,14485224,Dharma Home Suites Hoboken at Grand,Dharma Home Suites Hoboken at Novia,0.6872283789143878,W Hoboken,0.8492443277111181,Sheraton Lincoln Harbor Hotel,0.9379826327053957
1036,93358,Pod 51 Hotel,Pod 39 Hotel,0.7634893992448755,YOTEL New York,0.8027562717090567,Hotel Pennsylvania,0.8033903987638169
1037,93486,Millennium Broadway New York Times Square,Crowne Plaza Times Square Manhattan,0.8234383440050332,Millennium Premier New York Times Square,0.836320074339584,Hotel Edison Times Square,0.8375559878219065
1038,93614,The St. Regis New York,"The Ritz-Carlton New York, Central Park",0.7412370691894492,The Peninsula New York,0.7442269777606723,Four Seasons Hotel New York,0.7796914941823561
1039,99758,Oxbridge Apartments Carnegie Hill,Heart of Harlem,1.0,Times Square Beds,1.0,Rostel,1.0
1040,247982,Oxbridge Apts Gramecy Park,Heart of Harlem,1.0,Times Square Beds,1.0,Rostel,1.0
1041,267182,Windsor Hotel,The Hotel 91,0.8992072245672238,Signature Suites The Sullivan Suites,0.9223849474293667,A & Faye Bed and Breakfast,0.9223849474293667
1042,660142,The Sutton Residence,Apartments Upper West Side,0.5,Third Ave House,0.7113248654051871,Abode Bed and Breakfast,0.75
1043,671150,The Empire Hotel,Hudson New York,0.8751869763143346,"6 Columbus, Central Park a Sixty Hotel",0.879015259865815,The Watson Hotel,0.9078112809064689
1044,1197102,short term stay nyc,The Rivieria New York,0.42264973081037416,Rainbow Guesthouse,0.7113248654051871,710 Guest Suites,0.8845299461620748
1045,1752366,Prive,The One Hundred,0.7642977396044841,Village Apartments,0.7642977396044841,Jones Street Guesthouse,0.8174258141649446
1046,7316142,Courtyard,Fairfield Inn & Suites New York Manhattan/Central Park,0.9655989541923109,Fairfield Inn & Suites New York Manhattan/Chelsea,0.9660968248189595,Four Points by Sheraton Manhattan Chelsea,0.9698488655422236
1047,8669230,The Quiet Inn on Central Park,Comfort Inn Sunset Park / Park Slope,0.8180982812227503,Hotel Cliff,0.9142507074287456,Rodeway Inn,0.9233035011152629
1048,93454,Crowne Plaza Times Square Manhattan,Hilton Garden Inn Times Square,0.7540461231260591,YOTEL New York,0.7644705960333364,The New Yorker a Wyndham Hotel,0.8010857595132236
1049,121998,The Marmara Manhattan,The Marmara Park Avenue,0.877352333378858,Hotel Wales,0.9084483522679078,Gardens Suites Hotel by Affinia,0.9100856237898132
1050,234766,Oakwood Sonoma,YOTEL New York,1.0,Novotel New York Times Square,1.0,The Assemblage John Street,1.0
1051,1567886,A accomodation B&B,"A Hospitality Company, Inc.",0.29289321881345254,Comfort Inn Brooklyn,0.42264973081037416,Holiday Inn Express Building 107 On Fort Hamilton (An IHG Army Hotel),0.5
1052,6727310,The Ludlow New York City,The Bowery Hotel,0.8544048837886223,PUBLIC,0.8794790809011335,The Marlton Hotel,0.8853451580965679
1053,208888,Riff Chelsea,Elk Hotel,0.7327387580875756,Chelsea Inn - 11th Avenue,0.7609542781331213,Senton Hotel,0.8456966500379081
1054,530296,Red Carpet Inn,Howard Johnson by Wyndham Brooklyn,0.5,Atlantic Motor Inn,0.6464466094067263,Quality Inn,0.6464466094067263
1055,656248,Red Lion Inn and Suites Brooklyn,Lexington Inn,0.5527864045000421,She-Fah Hotel,0.7418011102528388,Oasis Motel,0.7418011102528388
1056,2194552,Village Apartments,Jones Street Guesthouse,0.7418011102528389,Prive,0.7642977396044841,Soho House New York,0.8740118423302576
